,Name,Address,Lattitude,Longitude,Faculty,Type,city,district,,,Ariyalur
132,NOORUL ISLAM POLYTECHNIC COLLEGE,"Mulagumoodu Road Punkarai, Pookadai, Thiruvithamcode, Tamil Nadu 629174, India",8.2373233,77.2818155,Polytechnic,Self Finance,,Kanyakumari,,,
133,SRI VENKATESWARA POLYTECHNIC COLLEGE,"Arani Main Road,Next To Govt. Medical College, Adukkamparai, Sapthalipuram, Adukkamparai, Tamil Nadu 632011, India",12.8423752,79.1357824,Polytechnic,Self Finance,,Vellore,,,
134,THAI MOOGAMBIGAI POLYTECHNIC COLLEGE,"Mogappair West, Maduraivoyal, Chennai, Tamil Nadu 600107, India",13.0723342,80.1803301,Polytechnic,Self Finance,,Thiruvallur,,,
135,CHRIST THE KING POLYTECHNIC COLLEGE,"Pollachi Road, Othakalmandapam, Pollachi Road, Tamil Nadu 641021, India , Premier Nagar Bus Stop ,Othakkalmandapam, Coimbatore, Tamil Nadu 641032, India",10.8726041,77.0068311,Polytechnic,Self Finance,,Coimbatore,,,
136,RAJAJI INSTITUTE OF TECHNOLOGY,"Salem - Kochi Highway, Kombadipatty Periya Seeragapadi, Salem, Tamil Nadu 636308, India",11.5779309,78.0416949,Polytechnic,Self Finance,,Salem,,,
137,SRINIVASA POLYTECHNIC COLLEGE,"Srinivasa Nagar, Kalamavur, Keeranur, Tamil Nadu 622502, India",10.5951509,78.7643493,Polytechnic,Self Finance,,Pudukkottai,,,
138,GMS-MAVMM POLYTECHNIC COLLEGE,"NAIKANPATTI, Alagar Kovil Main Rd, Madurai, Tamil Nadu 625301, India , Naickanpatti, Tamil Nadu 624401, India",10.0363267,78.1906418,Polytechnic,Self Finance,,Madurai,,,
139,PARK AMC POLYTECHNIC COLLEGE,"Prema Ravi Nagar Karumathampatty, Tamil Nadu 641659, India",11.1281576,77.2082461,Polytechnic,Self Finance,,Coimbatore,,,
140,ARULMIGU SENTHILANDAVAR POLYTECHNIC COLLEGE,"Tenkasi Ayikudi Road, Tirunelveli, Tamil Nadu 627811, India",8.9789658,77.3216986,Polytechnic,Self Finance,,Tenkasi,,,
141,M.S.P.VELAYUTHA NADAR LAKSHMITHAIAMMAL POLYTECHNIC COLLEGE,"50/2, Pavoorchatram, Sivagamipuram, Alangulam, Tirunelveli, Tamil Nadu 627808, India",8.8991427,77.4018446,Polytechnic,Self Finance,,Tenkasi,,,
142,KALAIVANAR N.S.K POLYTECHNIC COLLEGE,"Nedumangad hwy, road, Voc Nagar, Chenbagaramanputhoor, Tamil Nadu 629301, India",8.2513182,77.4896519,Polytechnic,Self Finance,,Kanyakumari,,,
143,THIRUMATHI ELIZABETH POLYTECHNIC COLLEGE,"Veppanthattai Extention R.F., Tamil Nadu 621102, India",11.3083619,78.8022406,Polytechnic,Self Finance,,Perambalur,,,
144,PALLAVAN POLYTECHNIC COLLEGE,"Kolivakkam, Tamil Nadu 631502, India",12.7863908,79.6524088,Polytechnic,Self Finance,,Tiruvanamalai,,,
145,ANNAI VELANKANNI POLYTECHNIC COLLEGE,"Panruti, Tamil Nadu 607106, India",11.7764782,79.5171064,Polytechnic,Self Finance,,Cuddalore,,,
146,PANIMALAR POLYTECHNIC COLLEGE,"23,Railway Colony 2nd Street, Nelson Manickam Road, Chennai, Tamil Nadu 600094",13.067971,80.224238,Polytechnic,Self Finance,Chennai,Chennai,,,
147,THIRU SEVEN HILLS POLYTECHNIC COLLEGE,"Alappakkam Main Rd, Ganapathi Nagar, Maduravoyal, Chennai, Tamil Nadu 600095, India",13.051223,80.1663507,Polytechnic,Self Finance,,Thiruvallur,,,
148,CPCL POLYTECHNIC COLLEGE,"Opposite SRF Company, Nedunchezhian Salai, Manali, Chennai, Tamil Nadu 600068, India",13.1754224,80.2542404,Polytechnic,Self Finance,,Thiruvallur,,,
149,MODERATOR GNANANDASON POLYTECHNICCOLLEGE,"Puthukudierupu, Nagercoil, Tamil Nadu 629001, India",8.1887406,77.4280631,Polytechnic,Self Finance,Nagercoil,Kanyakumari,,,
150,N A MANJAMMAL POLYTECHNIC COLLEGE,"Melapattamkarisalkulam(Post , Via Rajapalayam, Virudunaga, Tamil Nadu 626110, India",9.4799027,77.5877532,Polytechnic,Self Finance,,Virudhunagar,,,
151,IRT POLYTECHNIC COLLEGE,"Bharatha Matha St, Periyar Nagar, Chromepet, Chennai, Tamil Nadu 600044, India",12.9476739,80.1478065,Polytechnic,Self Finance,,Chengalpattu,,,
152,IRT POLYTECHNIC COLLEGE,"NH 46, Elathagiri, Tamil Nadu 635108, India",12.5352808,78.2991305,Polytechnic,Self Finance,,Krishnagiri,,,
153,IRT POLYTECHNIC COLLEGE,"Thiruvananthapuram Road, Kongantha Parai Post, Tirunelveli, Tamil Nadu 627007, India",8.6573812,77.7146589,Polytechnic,Self Finance,,Tirunelveli,,,
154,SREE KRISHNA POLYTECHNIC COLLEGE,"DWARAKA, Kalliancaud, Kanyakumari District, Nagercoil, Tamil Nadu 629003, India",8.1976138,77.4008522,Polytechnic,Self Finance,Nagercoil,Kanyakumari,,,
155,ADHIYAMAAN POLYTECHNIC COLLEGE,"Dr.M.G.R.Nagar, Hosur, Tamil Nadu 635109, India",12.7306426,77.8275546,Polytechnic,Self Finance,Hosur,Krishnagiri,,,
156,BHARATH POLYTECHNIC COLLEGE,"Tiruvanchery, Tambaram, Chennai, Tamil Nadu 600126, India",12.8938791,80.1478148,Polytechnic,Self Finance,,Chengalpattu,,,
157,VIGNESH POLYTECHNIC COLLEGE,"Melputhiyandal Village, Manalurpet, Tiruvannamalai, Tamil Nadu 606603, India",12.1891536,79.073198,Polytechnic,Self Finance,,Tiruvanamalai,,,
158,SRI BALAJI POLYTECHNIC COLLEGE,"Near Vandalur Zoo, Kolapakkam, Chennai, Tamil Nadu 600048, India",12.8666262,80.1160279,Polytechnic,Self Finance,,Chengalpattu,,,
159,Dr M.G.R POLYTECHNIC COLLEGE,"SH-4, Vilupuram Arcot Road, Tiruvannamalai, 632317, India",12.696207,79.296072,Polytechnic,Self Finance,,Tiruvanamalai,,,
160,SRI KRISHNA POLYTECHNIC COLLEGE,"SH58, Arakkonam, Tamil Nadu 631001, India",13.0987326,79.6556103,Polytechnic,Self Finance,,Ranipet,,,
161,RANIPET INSTITUTE OF TECHNOLOGY,"Thenkadapanthangal, Wallajah Taluk, Tamil Nadu 632513, India",12.9125031,79.3944956,Polytechnic,Self Finance,,Ranipet,,,
162,PEE GEE POLYTECHNIC COLLEGE,"No. 7, Krishnagiri Main Road, Dharmapuri, Periyanahalli, Tamil Nadu 635205, India",12.2464688,78.1937974,Polytechnic,Self Finance,,Dharmapuri,,,
163,SIGA POLYTECHNIC COLLEGE,"49, Taylors Road, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0782548,80.237563,Polytechnic,Self Finance,Chennai,Chennai,,,
164,HINDUSTAN INSTITUTE OF ENGG TECHNOLOGY POLYTECHNIC COLLEGE,"Navalur Road, Vellarithangal Village, Serapancheri, Salamangalam, Kanchipuram, Tamil Nadu 601301, India",12.8634805,79.9913941,Polytechnic,Self Finance,,Kanchipuram,,,
165,SIVAKASI INSTITUTE OF PRINTING TECHNOLOGY,"A.Meenachipuram, Tamil Nadu 626130, India",9.5188031,77.8361028,Polytechnic,Self Finance,,Virudhunagar,,,
166,JAYARAJ ANNAPACKIAM CSI POLYTECHNIC COLLEGE,"Margoschis Nagar,Nazareth, Tuticorin, Tamil Nadu 628617, India",8.540817,77.9703405,Polytechnic,Self Finance,,Thoothukkudi,,,
167,SRI SAIRAM POLYTECHNIC COLLEGE,"Sri Sairam Polytechnic College, Sai Leo Nagar, Sirukalathur, Tamil Nadu 600044, India",12.962086,80.0603682,Polytechnic,Self Finance,,Chengalpattu,,,
168,S.A. POLYTECHNIC COLLEGE,"Poonamalle-Avadi Road, Sundarasolavaram, Thiruverkadu, Chennai, Tamil Nadu 600077, India",13.0855806,80.1122926,Polytechnic,Self Finance,,Thiruvallur,,,
169,S.R.M. POLYTECHNIC COLLEGE,"Dr Radhakrishnan Rd, Potheri, SRM Nagar, Kattankulathur, Tamil Nadu 603203, India",12.8255814,80.0448712,Polytechnic,Self Finance,,Chengalpattu,,,
170,P S B POLYTECHCNIC COLLEGE,"No. 46, Thaiyur, Rajiv Gandhi Road, Kelambakkam, Chennai, Tamil Nadu 603103, India",12.7612353,80.2064226,Polytechnic,Self Finance,,Chengalpattu,,,
171,KUMARAN POLYTECHNIC COLLEGE,"Kaniambakkam Village, Devathanam Post, Ponneri Taluk, Tiruvallur District, Tiruvannamalai, Tamil Nadu 606603, India",12.1904867,79.0803355,Polytechnic,Self Finance,,Tiruvanamalai,,,
172,PRIYADARSHINI POLYTECHNIC COLLEGE,"National Highway 46, Kalendira, Tamil Nadu 635751, India",12.6518014,78.6028218,Polytechnic,Self Finance,,Tirupattur,,,
173,MARUTHI POLYTECHNIC COLLEGE,"Manivilundhan South Post,Salem District, Attur, Tamil Nadu 636121, India",11.584072,78.7160922,Polytechnic,Self Finance,,Salem,,,
174,Er.PERUMAL MANIMEKALAI POLYTECHNIC COLLEGE,"India , NH-7, 17th KM Hosur to Krishnagiri Highways, Nallaganakothapalli, Near Koneripalli (Po , Hosur (Tk ,, Krishnagiri (Dt , Tamil Nadu 635117, India",12.6730355,77.9670203,Polytechnic,Self Finance,,Krishnagiri,,,
175,RUDHRAVENI MUTHUSWAMY POLYTECHNIC COLLEGE,"Post SV mills, Palappampatti, Udumalpet, Tamil Nadu 642128, India",10.5704816,77.3026459,Polytechnic,Self Finance,,Tiruppur,,,
176,SRI RAMAKRISHNA POLYTECHNIC COLLEGE,"Vattamalaipalayam Rd, NGGO Colony, Vattamalaipalayam, Coimbatore, Tamil Nadu 641022, India",11.102783,76.964367,Polytechnic,Self Finance,,Coimbatore,,,
177,SRI VENKATESWARA POLYTECHNIC COLLEGE,"Parasur ,Thiruvannamalai, Cheyyar, Tamil Nadu 604409, India",12.6587108,79.4929666,Polytechnic,Self Finance,,Tiruvanamalai,,,
178,LATHA MATHAVAN POLYTECHNIC COLLEGE,"Latham Mathavan Nagar, Algarkovil, Kidaripatti, Tamil Nadu 625301, India",10.0682009,78.240396,Polytechnic,Self Finance,,Madurai,,,
179,AALIM MUHAMMED SALEGH POLYTECHNIC COLLEGE,"NIZARA EDUCATIONAL CAMPUS AVADI I.A.F, Muthapudupet, CHENNAI, Tamil Nadu 600055, India",13.1475372,80.0604501,Polytechnic,Self Finance,,Thiruvallur,,,
180,VENKATESVARA POLYTECHNIC COLLEGE,"SH 26, Tumsar, Thirumalaraya Samudram, Tamil Nadu 622303, India",10.3518612,78.8452291,Polytechnic,Self Finance,,Pudukkottai,,,
181,"KRISHNASAMY MEMORIAL POLYTECHNIC COLLEGE,","SH 9, Nellikuppam Main Road, T.Kumarapuram, Marudadu, Cuddalore, Tamil Nadu 607109, India",11.7696584,79.7158605,Polytechnic,Self Finance,Cuddalore,Cuddalore,,,
182,SUN INSTITUTE OF TECHNOLOGY,"Amritagiri, Erachakulam Post, Eracha Kulam, Tamil Nadu 629901, India",8.230501,77.4139498,Polytechnic,Self Finance,,Kanyakumari,,,
183,SCAD POLYTECHNIC COLLEGE,"Cheranmahadevi, Tamil Nadu 627414, India",8.6627757,77.5692855,Polytechnic,Self Finance,,Tirunelveli,,,
184,SRI MUTHALAMMAN POLYTECHNIC COLLEGE,"Thelichatha Nallur, Paramakudi, Tamil Nadu 623707, India",9.5557389,78.5629799,Polytechnic,Self Finance,,Ramanathapuram,,,
185,SUGUNA POLYTECHNIC COLLEGE,"Near Vinayaka Temple, Kalapatti Main Rd, GKD Nagar, Nehru Nagar West, Coimbatore, Tamil Nadu 641014, India",11.0502437,77.0335233,Polytechnic,Self Finance,,Coimbatore,,,
186,MURUGESAN INSTITUTE OF TECHNOLOGY,"Karumapuram, Tamil Nadu 636106, India",11.6679197,78.2846303,Polytechnic,Self Finance,,Salem,,,
187,SRI RAGAVENDRA POLYTECHNIC COLLEGE,"New Pallipalayam Road, Namakkal, Komarapalayam, Tamil Nadu 638183, India",11.4286416,77.6893781,Polytechnic,Self Finance,,Namakkal,,,
188,K.S.R POLYTECHNIC COLLEGE,"Namakkal, Tamil Nadu 637215, India",11.3590671,77.8294739,Polytechnic,Self Finance,,Namakkal,,,
189,SRI AYYAPPA POLYTECHNIC COLLEGE,"Koothakudi, Tamil Nadu 606305, India",11.5946389,79.1613184,Polytechnic,Self Finance,,Cuddalore,,,
190,SEMBODAI R.V POLYTECHNIC COLLEGE,"Sembodai, Tamil Nadu 614809, India",10.4522171,79.8336426,Polytechnic,Self Finance,,Nagapattinam,,,
191,KAR POLYTECHNIC COLLEGE,"NH 46, Ambur Plantation R.F., Ambur, Tamil Nadu 635802, India",12.7649703,78.7064356,Polytechnic,Self Finance,,Tirupattur,,,
192,INFANT JESUS POLYTECHNIC COLLEGE,"NH-45, K.Kallikudy, Tiruchirappalli, Tamil Nadu 620102, India",10.77335,78.6268939,Polytechnic,Self Finance,,Tiruchirappalli,,,
193,SRI KRISHNA POLYTECHNIC COLLEGE,"No 14, Madurai Main Road, Dindigul, Batlagundu, Tamil Nadu 624202, India",10.1643728,77.7785334,Polytechnic,Self Finance,,Dindgul,,,
194,PAAVAI POLYTECHNIC COLLEGE,"Paavai Nagar, NH-44, Old NH 7, Pachal, Tamil Nadu 637018, India",11.3987838,78.1635242,Polytechnic,Self Finance,,Namakkal,,,
195,PADALESUWARAR POLYTECHNIC COLLEGE,"K. K. Nagar , Vannarapalayam, Cuddalore, Tamil Nadu, 607001, India",11.7502011,79.7498256,Polytechnic,Self Finance,,Cuddalore,,,
196,RAJA DESINGH POLYTECHNIC COLLEGE,"Tindivanam to Gingee Road, Nattarmangalam, Villupuram, Kalaiyur, Tamil Nadu 604206, India",12.2577177,79.4974998,Polytechnic,Self Finance,,Viluppuram,,,
197,KARPAGAM POLYTECHNIC COLLEGE,"Pollachi Main Road, Eachanari, Coimbatore, Tamil Nadu 641021, India",10.9187931,76.9908259,Polytechnic,Self Finance,,Coimbatore,,,
198,SBM POLYTECHNIC COLLEGE,"T.N.Paraipatty Pirivu, Thamaraipadi Trichy Road -5, SBM Nagar, Dindigul, Tamil Nadu 624005, India",10.4190212,78.0475399,Polytechnic,Self Finance,,Dindgul,,,
199,ANNDAVAR POLYTECHNIC COLLEGE,"Gobi to Sathy Main Road, Kovai Privu, Alukkuli P.O, Gobichettipalayam, Tamil Nadu 638453, India",11.4548315,77.3674285,Polytechnic,Self Finance,,Erode,,,
200,LITTLE FLOWER POLYTECHNIC COLLEGE,"Kunrathur Road, Lawrence Nagar, Lakshme Nagar, Moulivakkam, Chennai, Tamil Nadu 600116, India",13.0176698,80.1426839,Polytechnic,Self Finance,,Chennai,,,
201,SRI DURGADEVI POLYTECHNIC COLLEGE,"NH-5, R.S.M Nagar ,Kavaraipettai, Tamil Nadu 601206, India",13.355247,80.144002,Polytechnic,Self Finance,,Thiruvallur,,,
202,LAXMINARAYANA POLYTECHNIC COLLEGE,"Savulur Bus Stop, Salem-Dharmapuri Main Road, Near Dharmapuri, Nallampalli, Tamil Nadu 636807, India",12.0424474,78.103137,Polytechnic,Self Finance,,Dharmapuri,,,
203,S M ARUMUGAM POLYTECHNIC COLLEGE,"Adhiyamaan, Bye Pass Road, Dharmapuri, Tamil Nadu 636809, India",12.1319156,78.1299851,Polytechnic,Self Finance,,Dharmapuri,,,
204,VIVEKANANDA POLYTECHNIC COLLEGE,"Periyakurichi, Tamil Nadu 607802, India",11.54509,79.52438,Polytechnic,Self Finance,,Cuddalore,,,
205,THE KAVERY POLYTECHNIC COLLEGE,"Mecheri, Thoppur-Mettur Dam-Bhavani-Erode Rd, M.Kalipatti, Tamil Nadu 636453, India",11.8260847,77.9344878,Polytechnic,Self Finance,,Salem,,,
206,S.R.I. POLYTECHNIC COLLEGE,"SH 115, Birudur, Tamil Nadu 604408, India",12.4977162,79.637087,Polytechnic,Self Finance,,Tiruvanamalai,,,
207,ARIES POLYTECHNIC COLLEGE,"548, Dharmasalai Road, Vadalur, Karunguzhi, Tamil Nadu 607303, India",11.5233516,79.5466241,Polytechnic,Self Finance,,Cuddalore,,,
208,PGP POLYTECHNIC COLLEGE,"NH 44, Tamil Nadu 637207, India",11.1738663,78.0440625,Polytechnic,Self Finance,,Namakkal,,,
209,NANDHA POLYTECHNIC COLLEGE,"Vailkaalmedu, Tamil Nadu 638052, India",11.2854861,77.6210029,Polytechnic,Self Finance,,Erode,,,
210,DHANALAKSHMI SRINIVASAN POLYTECHNIC COLLEGE,"Thuraiyur Road, Perambalur, Tamil Nadu 621212, India ",11.2407917,78.8382286,Polytechnic,Self Finance,,Perambalur,,,
211,BHARATH POLYTECHNIC COLLEGE,"Tiruchengode - Namakkal - Trichy Rd, Manickampalayam, Koothampoondi, Tamil Nadu 637202, India",11.326842,78.0273385,Polytechnic,Self Finance,,Namakkal,,,
212,SRI VENKATACHALAPATHY POLYTECHNIC COLLEGE,"NH 45C, Kappiampuliyur, Tamil Nadu 605601, India",11.9745456,79.5370111,Polytechnic,Self Finance,,Viluppuram,,,
213,CHEYYAR POLYTECHNIC COLLEGE,"Anakkavoor, Tiruvannamalai SH-5, Arcot Tiruvettipuram, Tindivanam - Vandavasi Road, Vandavasi, 604401, India",12.596159,79.575468,Polytechnic,Self Finance,,Tiruvanamalai,,,
214,MURUGA POLYTECHNIC COLLEGE,"Indali - Porpadakurichi Rd, Tamil Nadu 606202, India",11.6771176,78.9336348,Polytechnic,Self Finance,,Kallakurichi,,,
215,TIRUTTANI POLYTECHNIC COLLEGE,"Lakshmapuram, Village, Nabalure, Thiruthani, Tamil Nadu 631209, India , Nabalur, Tamil Nadu 631201, India",13.2082281,79.698277,Polytechnic,Self Finance,,Ranipet,,,
216,VEL TECH POLYTECHNIC COLLEGE,"Veltech Polytechnic College, New Vellanur, Tamil Nadu 600062, India",13.1614095,80.1002378,Polytechnic,Self Finance,,Thiruvallur,,,
217,DPC POLYTECHNIC COLLEGE,"Chettiyar Kadai, Bus Stop, Muthunaickenpatti Main Rd, Pagalpatti, Tamil Nadu 636304, India",11.6931314,78.0633118,Polytechnic,Self Finance,,Salem,,,
218,P V POLYTECHNIC COLLEGE,"NH 66, Tindivanam, Tamil Nadu 604001, India",12.2477308,79.6149415,Polytechnic,Self Finance,,Viluppuram,,,
219,SAMUEL POLYTECHNIC COLLEGE,"Mudivaithanendal, Vagaikulam, Thoothukudi, Tamil Nadu 628102, India",8.7210344,78.0085385,Polytechnic,Self Finance,,Thoothukkudi,,,
220,DUSI POLYTECHNIC COLLEGE,"Kanchipuram, Tamil Nadu 631702, India",12.7827056,79.6824324,Polytechnic,Self Finance,,Tiruvanamalai,,,
221,SHRI SITHESWARAR POLYTECHNIC COLLEGE,"Kalavai Road, Poongodu,Arcot – 632 503,Vellore District,",12.89218,79.354032,Polytechnic,Self Finance,,Ranipet,,,
222,JOHN BOSCO POLYTECHNIC COLLEGE,"Railway Station, Tiruvallur High Rd, Near, Tiruvallur, Tamil Nadu 602001, India",13.1149277,79.9153212,Polytechnic,Self Finance,,Thiruvallur,,,
223,SRI ADHISANKARAR POLYTECHNIC COLLEGE,"Near Ramarkoil, National Highways, Irangalur, Tiruchirappalli, Tamil Nadu 621105, India",10.9429905,78.7617094,Polytechnic,Self Finance,,Tiruchirappalli,,,
224,LALGUDI CO-OPERATIVE POLYTECHNIC COLLEGE,"Lalgudi, Tamil Nadu 621703, India",10.8721607,78.7998572,Polytechnic,Self Finance,,Tiruchirappalli,,,
225,PASTOR LENSSEN POLYTECHNIC COLLEGE,"Tirunelveli, Tamil Nadu 627104, India",8.2119214,77.7702406,Polytechnic,Self Finance,,Tirunelveli,,,
226,JAYA POLYTECHNIC COLLEGE,"Tiruvallur, Tamil Nadu 602024, India",13.1360291,80.0462839,Polytechnic,Self Finance,Avadi,Thiruvallur,,,
227,UDAYAPOLYTECHNIC COLLEGE,"Kanna Kurichi Road, Udaya Nagar, Vellamodi, Easanthangu, Tamil Nadu 629204, India",8.1368541,77.3269594,Polytechnic,Self Finance,,Kanyakumari,,,
228,J.J POLYTECHNIC COLLEGE,"AMMAPETTAI,POOLANGULATHUPPATTI POST,TIRUCHIRAPPALLI,620 009",10.7264852,78.5543154,Polytechnic,Self Finance,,Karur,,,
229,PONNAIYAH RAMAJAYAM POLYTECHNIC COLLEGE,"Trichy Highways Vallam, Thanjavur, Tamil Nadu 613403, India",10.7140158,79.0701548,Polytechnic,Self Finance,,Thanjavur,,,
230,VANDAYAR POLYTECHNIC COLLEGE,"PULAVARNATHAM, PO, Mariamman Kovil, Thanjavur, Tamil Nadu 613501, India",10.7833482,79.2137633,Polytechnic,Self Finance,,Thanjavur,,,
231,APOLLO POLYTECHNIC COLLEGE,"SH 48, Tambaram - Kancheepuram Main Road, Oragadam, Tamil Nadu 631604, India",12.838918,79.9136016,Polytechnic,Self Finance,,Kanchipuram,,,
232,CHANDY POLYTECHNIC COLLEGE,"Chandy Nagar, Mullakkadu, HWP Colony, Mullakadu, Thoothukudi, Tamil Nadu 628005, India",8.7248635,78.1090457,Polytechnic,Self Finance,Thoothukudi,Thoothukkudi,,,
233,MAHENDRA POLYTECHNIC COLLEGE,"Tiruchengode - Salem Main Rd, Mahendrapuri, Nammakkal, Tamil Nadu 637503, India",11.4758106,78.0021588,Polytechnic,Self Finance,,Namakkal,,,
234,M.A.R POLYTECHNIC COLLEGE,"Trichy - Madurai Hwy, Velur, Tamil Nadu 621316, India",10.6371474,78.5816646,Polytechnic,Self Finance,,Pudukkottai,,,
235,PA POLYTECHNIC COLLEGE,"SH 19, Puliyampatti, Pollachi, Coimbatore, Tamil Nadu 642002, India",10.67939,77.033003,Polytechnic,Self Finance,,Coimbatore,,,
236,R V S POLYTECHNIC COLLEGE,"Tiruppur, Tamil Nadu 641402, India",11.0172378,77.1027304,Polytechnic,Self Finance,,Coimbatore,,,
237,T S SRINIVASAN CENTRE FOR POLYTECHNIC COLLEGE AND ADVANCED  TRAINING,"No.1, TVS School Road, Vanagaram, Chennai, Tamil Nadu 600095, India",13.0590228,80.1537577,Polytechnic,Self Finance,,Thiruvallur,,,
238,SURYA POLYTECHNIC COLLEGE,"Ammandivilai, Tamil Nadu 629202, India",8.1372255,77.3257326,Polytechnic,Self Finance,,Kanyakumari,,,
239,FX POLYTECHNIC COLLEGE,"Ambai Rd, Tharuvai, Tamil Nadu 627356, India",8.671505,77.6661397,Polytechnic,Self Finance,,Tirunelveli,,,
240,SUN POLYTECHNIC COLLEGE,"Sun Nagar, Erachakulam Post, Kanyakumari District, Nagercoil, 629902, India",8.1832857,77.4118996,Polytechnic,Self Finance,Nagercoil,Kanyakumari,,,
241,MOTHER TERASA POLYTECHNIC COLLEGE,"Veerapatti, Tamil Nadu 622102, India",10.4990338,78.6435995,Polytechnic,Self Finance,,Pudukkottai,,,
242,SAKTHI INSTITUTE OF FASHION TECHNOLOGY,"S.F.No.250-251,A.Periapalayam, Tiruppur, Tamil Nadu 641607, India",11.1324899,77.4053835,Polytechnic,Self Finance,,Tiruppur,,,
243,SUDHARSAN POLYTECHNIC COLLEGE,"Narthamalai, NH210, Ramanathapuram Rd, Pudukkottai, 622504, India",10.475336,78.777083,Polytechnic,Self Finance,,Pudukkottai,,,
244,ARAVINDAR POLYTECHNIC COLLEGE,"Near Alagiri Spinning Mills, Dist. Dindigul, Ambathurai, Tamil Nadu 624302, India",10.2621777,77.899604,Polytechnic,Self Finance,,Dindgul,,,
245,PONNAIYAH RAMAJAYAM POLYTECHNIC COLLEGE,"Thenampadugai, Tamil Nadu 614904, India ",10.9192762,79.3630998,Polytechnic,Self Finance,Kumbakonam,Thanjavur,,,
246,A R J POLYTECHNIC COLLEGE,"Edayarnatham, Tamil Nadu 614001, India",10.6165131,79.4543809,Polytechnic,Self Finance,,Thiruvarur,,,
247,ARULMURUGAN POLYTECHNIC COLLEGE.,"Thennilai, Tamil Nadu 639206, India",10.955102,77.8298454,Polytechnic,Self Finance,,Karur,,,
248,CHENDHURAN POLYTECHNIC COLLEGE,"Madurai Road, Lena Vilakku, Pilivalam, Thirumayam, Pudukkottai, Tamil Nadu 622507, India",10.2445956,78.7462038,Polytechnic,Self Finance,,Pudukkottai,,,
249,THE KONGU POLYTECHNIC COLLEGE,"NH 7, Trichy Main Rd, Mallur, Tamil Nadu 636203, India",11.5552943,78.1439311,Polytechnic,Self Finance,Salem,Salem,,,
250,KONGHU VELALAR POLYTECHNIC COLLEGE,"Purumapalayam, Seenapuram, Perundurai, Erode, Tamil Nadu 638057, India",11.288418,77.539669,Polytechnic,Self Finance,,Erode,,,
251,M.A.M. POLYTECHNIC COLLEGE,"Tiruchirappalli, Tamil Nadu 621105, India",10.9997315,78.7770804,Polytechnic,Self Finance,,Tiruchirappalli,,,
252,NAGASIVA POLYTECHNIC COLLEGE,"Nedunkulam, Tamil Nadu 625009, India",9.7872173,78.1754886,Polytechnic,Self Finance,,Madurai,,,
253,P S R POLYTECHNIC COLLEGE,"Appayanaickenpatti, Tamil Nadu 626140, India",9.2952879,77.7042974,Polytechnic,Self Finance,,Virudhunagar,,,
254,SHREENIVASA POLYTECHNIC COLLEGE,"Pappireddipatti - Mallapuram Road Pallipetti, Bommidi, Pappireddipatti, Tamil Nadu 635301, India",11.9567134,78.2751846,Polytechnic,Self Finance,,Dharmapuri,,,
255,SRI VENGATESWARAA POLYTECHNIC COLLEGE,"5/202-3,Vennandur P.O, Rasipuram, Tamil Nadu 637505, India",11.5088216,78.0814111,Polytechnic,Self Finance,,Namakkal,,,
256,SRINIVASAN POLYTECHNIC COLLEGE,"Thuraiyur-Perambalur Road, Tamil Nadu 621212, India",11.2435633,78.8385418,Polytechnic,Self Finance,,Perambalur,,,
257,THE KAVERY INSTITUTE OF TECHNOLOGY,"M.Kalipatti, Mecheri,Mettur, Salem, Tamil Nadu 636453, India",11.834151,77.9425424,Polytechnic,Self Finance,,Salem,,,
258,MAHARANI POLYTECHNIC COLLEGE,"1/74 ,Nanjiyampalayam, Dharapuram, Tamil Nadu 638657, India",10.7588642,77.5154382,Polytechnic,Self Finance,,Tiruppur,,,
259,VETRI VINAYAHA POLYTECHNIC COLLEGE,"Tholurpatti,Thottiam 621215,Trichy District",11.0143085,78.3073175,Polytechnic,Self Finance,,Tiruchirappalli,,,
260,AAROORAN POLYTECHNIC COLLEGE,"Mayiladuthurai, Kangalachari, East Coast Rd, Surakkudi, Tamil Nadu 610101, India",10.8239958,79.6372399,Polytechnic,Self Finance,,Thiruvarur,,,
261,ELUMALAIYAN POLYTECHNIC COLLEGE,"State Highway 23, thiruvarur main road,near sugar mill, kollumankudi, Tamil Nadu 609403, India",10.991623,79.65826,Polytechnic,Self Finance,,Thiruvarur,,,
262,MAISURII POLYTECHNIC COLEGE,"NH-47, Kanakagiri, Kakapalayam, Tamil Nadu 637504, India",11.5571373,78.0019704,Polytechnic,Self Finance,,Salem,,,
263,KONGUNADU POLYTECHNIC COLLEGE,"Trichy-Namakkal Main Road,Tholurpatti, Tamil Nadu 621215, India",11.0147879,78.3001614,Polytechnic,Self Finance,,Tiruchirappalli,,,
264,MASS POLYTECHNIC COLLEGE,"Chennai Salai, Kallapuliyur Village Post,Kumbakonam, Tamil Nadu 612501, India",11.0181484,79.411481,Polytechnic,Self Finance,,Thanjavur,,,
